assignee_id,disambig_assignee_organization,blockchain_patent_count,is_bank,canonical_bank_name,parent_bank_group,is_us_top50_candidate,us_top50_rank,us_top50_bank_name,match_type,confidence,evidence,review_note,ambiguity_note,acquired_via
762f1701-9a9c-4e9e-9091-5edc0ec4775f,PHOENIX CONTACT GMBH & CO. KG,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
6a62ee64-4a8d-4e21-aeb8-f4806d373628,"PHUNWARE, INC.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
3e2909ba-4d44-4527-8c4b-ea6394ffde50,"PING AN TECHNOLOGY (SHENZHEN) CO., LTD.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
84af12d7-2154-45df-bd08-79a776d70c35,PLC Group AG,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
d35deaa1-fbf0-4178-9949-50fcaa8ef3ef,"POPOLOGY MEGAVERSE, LLC.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
6ccdd734-276e-4607-9d7e-a55a039dcd39,PPUZZL GROUP INC.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
9df5190b-b440-45aa-a226-36551b4fdf6f,PQ Solutions Limited,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
d96fecab-39ef-4da1-bc4d-2adc9e7b0091,"PRESCRYPTIVE HEALTH, INC.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
1a02b238-fdeb-4d33-926f-d618eb80578c,"PROFITSTANCE, INC.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
e89583d3-4bde-41f4-bfc1-8042d2d3a609,"PROGREXION IP, INC.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
705d3551-153a-4956-9957-2d3b85ea31d7,"PROJECT NOAH, INC.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
a01eb761-d4b6-4e04-861f-edc33692ddcf,PROMETHEUS8,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
3c26be80-610e-444a-aedf-5c9c860692f9,PROOF-OF-SEARCH K.K.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
2f3b0c9c-a6ce-43df-9828-80d80af7214d,PRORTUS,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
4f3e5ce3-2af4-4e13-8cca-d381970cc23a,PROSTEP AG,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
20e794c0-db2b-4adc-a4ff-fd52e76bf7f3,PROTON WORLD INTERNATIONAL N.V.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
e3c4f8cd-129c-4488-b359-7c249cc76dfb,"PRUVE SYSTEMS, INC.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
8abe430f-8184-4796-a886-c1bb03618db3,PUFsecurity Corporation,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
bc825fee-a370-4517-96b2-570c40f8ced9,PUSAN NATIONAL UNIVERSITY INDUSTRY-UNIVERSITY COOPERATION FOUNDATION,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
edcf2501-3e79-4744-87ef-2d23b4711839,"PUSHPULL SYSTEM CO., LTD.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
2199da65-d6d3-4c12-879b-c65945f7d138,"Panasonic Automotive Systems Co., Ltd.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
477fb0a9-3d7f-4353-8c14-3b2d6ec93d29,Panasonic Avionics Corporation,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
b12966f8-957b-4bab-af8d-9bf23fc92fed,Parikh Holdings LLC,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
ec9fc39d-f3a3-4c45-91aa-13ca1c5892fd,"Parry Labs, LLC",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
eb97673c-1c64-41f1-94aa-9f0546a30501,Pastel Growth Fund LLC,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
815a755a-eb37-450a-991a-7867d1cbb0dd,"PatientMD, Inc.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
bbf42cfb-6bb2-4836-9d4c-dbe33f9322a0,"PeerNova, Inc.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
235fa961-8857-4087-8577-a4acfa6459ba,Peking University Shenzhen Graduate School,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
4741d4c1-a59b-44f1-bc8c-9836199814ca,"Pemian & Corella, LLC",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
917cf0ce-3d71-477e-84f0-e9ed833d1741,Penta Security Systems Inc.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
6b932496-c850-4095-a051-da9cb68656c9,Peoplebrowsr Inc.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
817b05b1-a7eb-4f1d-9985-1e3bfda52ef7,Perkins Coie LLP,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
a351bb88-7798-46a9-b7a6-fb2fd3f37e32,"Pham Holdings, Inc.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
079a400d-ef72-46ea-815b-37124d875e1d,Philips North America LLC,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
dcc97d44-ff91-4968-976b-2737d6ceaaa4,Pierce Aerospace Inc.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
d7fefc61-8358-4655-9a53-388fc575936c,"Pinterest, Inc.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
44a965ba-dc3b-4647-82bd-af724511ba23,"Plainsight Technologies, Inc.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
19060e17-a39c-4a30-b76e-a48ac605ecde,Platinum Digital Inc.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
fb30b118-2126-4829-8020-8c94442ecc9c,"Player Tokens, Inc.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
50de5d08-cf90-4ef0-ad6d-27993a80874e,"Pocketful of Quarters, Inc.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
371f374b-f0d0-4f70-a190-92efb0e7225a,"PokitDok, Inc.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
b9f54dfc-7d05-47ae-b820-7d0e9aec8ada,Prescient Innovations Inc.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
e3dafb40-6646-4f99-abf8-bfc5c276b12c,Prince Sultan University,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
a8e56a1a-6196-4529-bf35-7203ab2bb25a,"PrivacyChain, LLC",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
c550613d-2774-4480-8e1d-496180c7ebdc,Private Giant,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
f6316c5a-98bd-4bd3-bd11-3649c3611345,Progress Rail Locomotive Inc.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
f4743a52-9447-4067-8f14-7a3311150bb3,"ProtectedBy.AI, Inc.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
45567b36-b0ec-4c13-abfa-2baa77b5984f,Provable Inc.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
41c350fe-a6e7-4cc5-b90d-30aa563fd255,"Provide Technologies, Inc.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
3c4e711e-d3f4-461d-b878-43d8a1399b74,"Purage Storage, Inc.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
9a119ff3-8e49-455a-9387-3ed7fa45aae4,Purdue Research Foundation,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
1adc37ee-ca9d-4efd-9c2d-1e4c5a58ad2b,Purple Squid LLC,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
e518e403-2fa3-4351-906d-09d9d29c5447,PwC Product Sales LLC,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
1786d3fe-a1e9-4003-be46-bceadc178b5c,Pyxelchain Technology Corporation,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
7a1cc2a9-e898-4de8-8653-ad0e190ad684,Q Power LLC,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
df73702f-7f60-4c14-a153-dddb5e8cb5b6,"QBRICS, INC.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
c2b823c6-8d17-401c-bf5d-01e81c674bb5,"QINGDAO HAIER WASHING MACHINE CO., LTD.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
f2ae9c04-7b64-4349-8f37-074ff2a533b9,QPQ Ltd.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
e927ba2c-58c1-487b-bcce-55447cbf4482,QUANT BLOCKCHAIN BANKING SOLUTIONS LLC,1,0,,,0,,,CONTEXTUAL,HIGH,Florida business registry lists entity as LLC company; no indication of regulated bank charter.,Confirmed NON_BANK in second-pass review (uses banking term in company name only).,Previously ambiguous; resolved as NON_BANK organization (QUANT BLOCKCHAIN BANKING SOLUTIONS LLC).,
9c51696d-f639-4327-9b1c-5f89e2cb79b7,QUANT NETWORK LTD.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
105c2ac8-270b-46d3-88e8-db312267040b,QUANTUM GATE INC.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
fb12ea43-597c-49a8-872f-eb2e7709918d,QUANTUMCIEL PTE. LTD.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
00a8187c-e4b9-4e26-955d-5256f89d9433,QuantifiCare S.A.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
36c66829-1dc8-4196-b71c-75138251e5b3,Quantropi Inc.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
7095d891-d8cd-4066-8865-89aff945eda6,"Quantum Lock, Inc.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
a441b911-9297-4340-9560-bb4d5f724596,"Quiddity Systems, Inc.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
19e1b97f-2344-4a2a-9440-45b880d89bc0,Quotidian Engineering and Development Corp.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
6f84f9cb-3bd5-4207-80ac-3f86edd5fbf7,"Qwiti Holdings II, LLC",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
acfd8d21-3d2c-4f3c-ae4b-09e0e580e553,R&D 3 LLC,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
c42f10fb-62d3-45b8-b9cb-b1ad0bb96433,"R-STOR, INC.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
10174ded-5fa1-4825-91bd-a8d81769168d,"RAISTONE, INC.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
4f2be8da-4193-4df4-b306-a81d1e62814e,RAPIDFIRE UNICORN LIMITED,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
40397972-9b64-48a7-b5dc-2ef6b66e7cc7,RAYTHEON TECHNOLOGIES CORPORATION,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
77aed84a-2678-4ee8-8645-185d2a267896,RDX WORKS LTD,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
1d376f65-9163-4a24-a42e-f2d5f742c872,"REAL DESIGN TECH CO., LTD.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
2ac840b6-2636-4041-b203-805a103e5f58,REDBELLY BLOCKCHAIN HOLDINGS PTY LTD,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
7f616499-f707-4def-a435-74bf7728de95,"REFLEKTION, INC.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
17be7d8b-259b-433c-8411-386d8e00ed87,RENMIN UNIVERSITY OF CHINA,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
3bf76be6-981f-4ddf-ad10-520939e7dd7d,RESEARCH & BUSINESS FOUNDATION SUNGKYUNKWAN UNIVERSITY,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
487aee61-702c-4bec-8046-8ad8cd12911f,RESPONSIBLE GOLD OPERATIONS LTD.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
ce8cd3c8-d8da-4770-987d-68b1325f1c81,"REVOKIND, INC.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
6e6a5a13-d981-4920-874a-46c2402f5ee8,RFCO LLC,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
fcbb71ea-c336-4fb5-a00e-97ffe5a45d46,RIPIO HOLDING,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
bf91cfe7-6112-4502-83c3-4654bd2e37f6,RNKD Security & Systems Ltd,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
01332702-d5da-4bee-a075-fce99f363e77,"ROBUST ANALYTICS, INC.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
42460ab0-aefe-4049-b716-8d938ae1a8c1,ROLAND TEGEDER,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
5f5f64da-edf5-4040-bd2f-bf844e64bc26,ROLLS-ROYCE plc,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
0439cff3-5f39-4caa-8f44-2c7383c8bc6c,"RYMEDI, INC.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
6f6817bd-871b-491b-becd-b2b7566db62f,Radian Group Inc.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
bdea7cfd-2e70-4e62-9d3e-5bbb580de544,Rakuten Marketing LLC,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
a65b3648-d50f-4cc1-8933-5ee43d0af732,"Ramsee 1, LLC",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
07099b8e-c0d2-42f7-b26c-df3b00a4ba2c,"Research Blocks Technologies, Inc.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
6493ba9d-44a5-4884-bf8c-f68a84c72b4b,"Response Images, LLC",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
8e79b869-c412-4b64-b3b6-5ada79eb08d4,RevoFi LLC,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
68157fcb-450a-411f-a4b1-9876f490502f,"Revolt Cypher, LLC",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
6ec5c0ce-70f5-4cf9-b537-46c715f5f7e0,Rheinisch-Westfälische Technische Hochschule (RWTH) Aachen,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
3d9a0421-ec18-477d-9407-bbf6216787be,"Rigetti & Co, LLC",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
cd7c1288-6bcd-4971-b5ea-c5a8d85a130b,"Rise Marketplace, LLC",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
6823553d-b25f-4a7f-809f-42db82c4e39e,Roblox Corporation,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
89e4fe4a-587d-464e-bbdf-fb097442c08d,"Robotic Research OpCo, LLC",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
cacbdba1-49bd-4eca-b3ed-492df2864959,"Robotic Research, LLC",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
4315af9b-d281-42a3-8523-d9470a5bf68e,"RocketFuel Blockchain, Inc.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
09644862-04fb-4a78-be91-54ee7d6a5882,"Rubidex, LLC",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
720bb36c-fd62-4ebc-952e-99c61a1a994f,S&S Crypto Technologies,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
947b51e0-87c3-42ea-b4f0-5eec6a7f241e,SAP AG,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
ee6eef5e-fe97-442d-8fdf-7bbabd248c2a,SCENAREX INC.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
fa746449-8a78-4353-9dc0-294e0e611cc4,SCRIPTLOCK,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
5fb2fbf9-796e-4a84-8bd7-169a3b6dd2bc,"SECRO, INC.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
c61bc742-7328-428b-b48f-cce6a14724f9,SECURE-IC SAS,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
df976544-9601-415b-860a-f70b38b4304c,"SEES CO., LTD.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
23643999-a560-4e99-b20a-48330c1d44be,SEOUL UNIVERSITY OF FOREIGN STUDIES INDUSTRY ACADEMY COOPERATION FOUNDATION,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
16b27cfb-bbd8-4390-8d6c-504c14a9a57e,"SF MOTORS, INC.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
c09b31e3-f44b-4972-8d6e-ed736421cb8a,SHALIBARON CORPORATION,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
405f8ccb-0dec-4a05-85b0-aca0a092edce,"SHANDONG SHUNNET MEDIA CO., LTD.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
702cc829-d5d2-483d-9f90-039ba546c94e,SHANDONG UNIVERSITY,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
9c657fea-ab8c-439b-ab7b-babd4369364d,SHANGHAI JIANWEI ZHIZHU ENTERPRISE MANAGEMENT CENTER (LIMITED PARTNERSHIP),1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
d3c44fec-0887-4696-86fa-936a1d438435,SHANGHAI NETBAN EDUCATION TECHNOLOGY COMPANY LIMITED,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
fa0f711f-430f-4c02-9af4-d07d77a9343b,"SHANGHAI NEWDON TECHNOLOGY CO., LTD.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
9d87846b-7e69-4c85-9b71-40cc3d446a90,"SHANGHAI WEIERLIJIE NETWORK TECHNOLOGY DEVELOPMENT CO., LTD.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
4ff72b08-4503-41c6-b2a4-a70c56d6b438,"SHENZHEN RED BRICK TECHNOLOGY CO., LTD.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
6aa59842-725c-4308-82ef-b96636dda709,SHENZHEN UNIVERSITY,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
24fa28ba-4ec8-495d-a574-9fad1919a5f0,"SICHUAN ENERGY INTERNET RES. INST., TSINGHUA UNIV.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
cced7c35-f794-4a30-b020-d13cc118ca5d,SICPA HOLDING SA,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
36037268-e531-480d-83e3-eaba62e569f6,"SIEMENS LTD., CHINA",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
b31b48d2-d6e8-4940-a0c1-85de77281924,SIEMENS SCHWEIZ AG,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
ae2fbe60-c1da-4136-ae5d-96268fbbf21e,"SIGNAL & COMMUNICATION RESEARCH INSTITUTE, CHINA ACADEMY OF RAILWAY SCIENCES CORPORATION LTD.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
606e6eb7-d083-45e9-aff2-227a727e9360,SINGAPORE AIRLINES LIMITED,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
db84c6ce-6171-4c73-92b9-caae555a257e,SIVIRA Inc.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
5d59fb8d-5feb-4644-9756-f2a2321ec3bd,"SK HOLDINGS CO., LTD.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
2046ab3c-54cf-4709-86df-0653eb6a6481,SKYCOM CORPORATION,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
4ccbcb00-6653-47f3-b26f-0f74ec24390b,"SKYSCEND, INC.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
f8fd3169-0b4f-49a6-91dd-603e0583570f,SLOCK.IT GMBH,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
7c87ebbc-dc52-4af5-9dcf-4f423eeebb65,SOGANG UNIVERSITY RESEARCH & BUSINESS DEVELOPMENT FOUNDATION,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
b5d9d0f2-36e6-47d3-806d-8031d674b645,SONY COMPUTER ENTERTAINMENT INC.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
892d4d5e-80fb-4185-bdbb-0ee78df74759,SOOHO.IO INC.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
127cb463-6e25-4be2-adb8-3de210aafbb8,SOUTHERN TAIWAN UNIVERSITY OF SCIENCE AND TECHNOLOGY,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
8cede548-6e7d-4d11-9140-837c2a459f35,"SPACE AND TIME LABS, INC.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
78d95385-6b91-47b3-b7ab-a726c9ce1661,"SPYRUS, INC.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
395d13b4-d099-4e6b-98e8-f253b73a5fb7,"SS8 NETWORKS, INC.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
72a8466b-74e6-433d-8779-8f259267bf53,"STAGEWOOD CONSORTIUM, INC.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
01bf30cc-1fb8-401a-8b2c-eeaa2ae0799c,STATE GRID HENAN INFORMATION & TELECOMMUNICATION COMPANY,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
c3b8449e-e23c-43f7-84f9-01f74c11a2d2,STRAITDEER PTE. LTD.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
774cd3db-7d87-48aa-95fd-62bdd2a473cc,STRATEGIC AMERICA,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
0438cfc2-c7ae-423c-a104-b4306dbedbda,"STREAMSOURCE TECHNOLOGIES, INC.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
ccc4913b-e63c-4d1e-b2e6-938847698d6c,STRIKE DERIVATIVES INC.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
866a8754-37f1-4a53-b0b7-6e36ac0b998a,SW7 VENTURES (H.K.) LIMITED,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
6d9428c2-fcf6-438e-bf30-6bd3231256f4,"SWFL, Inc.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
d306ae38-7960-431f-bbb1-9c526e4b9748,SYNGRAFII INC.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
